phrase,word1,word2,bigram_frequency,avg_zipf,PFS,CES_estimate,concreteness_score,abstraction_level,tone_tag,category_tag,difficulty_score,entropy,familiarity,level_tier
spirit day,spirit,day,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
spirit week,spirit,week,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
split pea,split,pea,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
sports car,sports,car,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
sports day,sports,day,medium,5.4,1.63,2,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
sports drink,sports,drink,medium,5.4,1.63,2,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
spot light,spot,light,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
spray bottle,spray,bottle,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
spray can,spray,can,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
spray paint,spray,paint,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
spread sheet,spread,sheet,medium,5.4,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
spring back,spring,back,medium,5.0,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
spring break,spring,break,medium,5.6,1.67,2,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
spring clip,spring,clip,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,23.0,1,4,early (1-20)
spring day,spring,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
spring flower,spring,flower,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
spring rain,spring,rain,medium,5.2,1.63,2,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
spring roll,spring,roll,high,5.5,2.07,2,1.0,concrete,neutral,food,23.0,1,4,early (1-20)
spring time,spring,time,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
spring water,spring,water,medium,5.5,1.67,1,1.0,concrete,neutral,drink,24.5,1,4,mid (21-50)
squad car,squad,car,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
square dance,square,dance,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
staff meeting,staff,meeting,medium,5.4,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
staff member,staff,member,medium,5.2,1.63,2,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
stained glass,stained,glass,medium,5.5,1.67,1,1.0,concrete,neutral,craft,26.0,1,4,mid (21-50)
stamp album,stamp,album,high,5.0,2.05,1,1.0,concrete,neutral,object_neutral,24.0,1,3,early (1-20)
stamp pad,stamp,pad,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
stand back,stand,back,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
stand off,stand,off,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
stand out,stand,out,medium,5.6,1.62,2,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
stand up,stand,up,high,5.8,2.05,1,0.6,abstract,neutral,action,20.0,1,4,early (1-20)
staple remover,staple,remover,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
star light,star,light,medium,5.4,2.21,1,1.0,concrete,neutral,nature,20.0,1,4,early (1-20)
start out,start,out,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
state fair,state,fair,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
state of mind,state,of,medium,5.2,1.57,1,0.4,abstract,neutral,thought,20.0,1,4,mid (21-50)
state park,state,park,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
station wagon,station,wagon,medium,5.5,1.67,1,1.0,concrete,neutral,transport,26.0,1,4,mid (21-50)
stay away,stay,away,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
steak knife,steak,knife,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
steam boat,steam,boat,medium,5.5,1.67,1,1.0,concrete,neutral,maritime,21.5,1,4,mid (21-50)
steam train,steam,train,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
steel bar,steel,bar,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
steep hill,steep,hill,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
step back,step,back,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
step down,step,down,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
step in,step,in,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
step ladder,step,ladder,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
step stool,step,stool,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
stepping stone,stepping,stone,medium,5.5,1.67,1,1.0,concrete,neutral,nature,27.5,1,4,mid (21-50)
stick around,stick,around,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
stick out,stick,out,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
sticky note,sticky,note,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
stock market,stock,market,medium,5.6,1.64,1,0.7,concrete,neutral,commerce,20.0,1,4,mid (21-50)
stone wall,stone,wall,medium,5.5,1.67,1,1.0,concrete,neutral,architecture,21.5,1,4,mid (21-50)
stop in,stop,in,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
stop light,stop,light,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
stop sign,stop,sign,medium,6.5,2.23,1,1.0,concrete,neutral,transport,18.0,1,5,early (1-20)
storage bench,storage,bench,low,4.8,1.32,3,1.0,concrete,neutral,household,20.0,1,4,late (51+)
storage bin,storage,bin,medium,5.4,1.63,3,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
storage box,storage,box,medium,5.4,1.63,3,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
storage room,storage,room,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
storage space,storage,space,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
store brand,store,brand,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
store card,store,card,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
store clerk,store,clerk,medium,5.2,1.63,2,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
store front,store,front,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
store hours,store,hours,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
store manager,store,manager,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
store owner,store,owner,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
store policy,store,policy,medium,5.0,1.6,1,0.7,concrete,neutral,commerce,20.0,1,4,mid (21-50)
store receipt,store,receipt,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
store room,store,room,high,5.5,2.07,2,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
storm cloud,storm,cloud,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
storm door,storm,door,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
story book,story,book,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
story time,story,time,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
straight path,straight,path,medium,5.0,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
strawberry jam,strawberry,jam,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
strawberry pie,strawberry,pie,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
stream bed,stream,bed,medium,5.0,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
street address,street,address,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
street corner,street,corner,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
street fair,street,fair,medium,5.4,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
street lamp,street,lamp,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
street light,street,light,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
street number,street,number,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
street sign,street,sign,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
strike back,strike,back,medium,5.2,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
string along,string,along,medium,5.0,1.57,1,0.4,abstract,negative,action,20.0,1,4,mid (21-50)
string bean,string,bean,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
string cheese,string,cheese,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
string light,string,light,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
strong side,strong,side,medium,5.0,1.58,2,0.5,abstract,positive,thought,20.0,1,4,mid (21-50)
strong start,strong,start,medium,5.2,1.58,2,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
strong wind,strong,wind,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
student council,student,council,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
student desk,student,desk,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
study break,study,break,medium,5.2,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
study group,study,group,medium,5.4,1.63,2,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
study guide,study,guide,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
study hall,study,hall,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
study time,study,time,medium,5.2,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
stuffed pepper,stuffed,pepper,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
style guide,style,guide,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
subway car,subway,car,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
subway map,subway,map,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
subway station,subway,station,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
subway train,subway,train,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
subway tunnel,subway,tunnel,medium,5.2,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
sugar bowl,sugar,bowl,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
sugar cone,sugar,cone,medium,5.2,1.63,3,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
sugar cookie,sugar,cookie,medium,5.6,1.67,3,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
sugar cube,sugar,cube,medium,5.4,1.63,3,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
sugar loaf,sugar,loaf,high,5.0,2.05,1,1.0,concrete,neutral,food,22.5,1,3,early (1-20)
suit jacket,suit,jacket,medium,5.2,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
sum up,sum,up,medium,5.4,1.58,1,0.5,abstract,neutral,thought,20.0,1,4,mid (21-50)
summer break,summer,break,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
summer camp,summer,camp,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
summer day,summer,day,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
summer heat,summer,heat,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
summer rain,summer,rain,medium,5.2,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
summer school,summer,school,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
summer time,summer,time,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
summer vacation,summer,vacation,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
sun beam,sun,beam,medium,5.2,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun burn,sun,burn,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun deck,sun,deck,medium,5.5,1.67,3,1.0,concrete,neutral,maritime,18.5,1,4,mid (21-50)
sun dial,sun,dial,medium,5.2,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
sun flower,sun,flower,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun glasses,sun,glasses,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
sun hat,sun,hat,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
sun ray,sun,ray,medium,5.2,1.63,4,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun rise,sun,rise,medium,5.6,1.67,4,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun roof,sun,roof,medium,5.2,1.63,4,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
sun room,sun,room,medium,5.2,1.63,4,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
sun screen,sun,screen,medium,5.4,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
sun set,sun,set,medium,5.6,1.67,3,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun shine,sun,shine,medium,5.6,2.22,3,1.0,concrete,neutral,weather,20.0,1,4,early (1-20)
sun tan,sun,tan,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sunflower seed,sunflower,seed,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
sunny day,sunny,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
super market,super,market,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
supply room,supply,room,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
surge protector,surge,protector,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
surprise party,surprise,party,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
swap shop,swap,shop,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
sweep away,sweep,away,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
sweet potato,sweet,potato,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
swim class,swim,class,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
swim meet,swim,meet,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swim race,swim,race,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swim team,swim,team,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swimming pool,swimming,pool,medium,5.8,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swing set,swing,set,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tab key,tab,key,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,17.0,1,4,early (1-20)
table cloth,table,cloth,high,5.5,2.07,1,1.0,concrete,neutral,household,23.0,1,4,early (1-20)
table lamp,table,lamp,high,5.5,2.07,3,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
table salt,table,salt,medium,5.4,1.63,4,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
table setting,table,setting,medium,5.4,1.63,4,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
table spoon,table,spoon,medium,5.2,1.63,4,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
table top,table,top,high,5.5,2.07,2,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
tag along,tag,along,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
tag sale,tag,sale,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tail light,tail,light,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
take along,take,along,medium,5.2,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
take away,take,away,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
take back,take,back,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
take in,take,in,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
take off,take,off,high,5.8,2.07,3,1.0,concrete,neutral,action,20.0,1,4,early (1-20)
take on,take,on,high,5.8,2.05,3,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
take out,take,out,high,5.8,2.07,3,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
talent show,talent,show,medium,5.4,1.63,1,1.0,concrete,neutral,performance,20.0,1,4,mid (21-50)
talk about,talk,about,high,5.8,2.05,1,0.5,abstract,neutral,communication,20.0,1,4,early (1-20)
talk back,talk,back,medium,5.4,1.58,1,0.5,abstract,negative,communication,20.0,1,4,mid (21-50)
talk show,talk,show,medium,5.6,1.67,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
talk through,talk,through,medium,5.2,1.58,1,0.5,abstract,neutral,communication,20.0,1,4,mid (21-50)
tall grass,tall,grass,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tank top,tank,top,medium,5.5,1.67,2,1.0,concrete,neutral,clothing,18.5,1,4,mid (21-50)
tank truck,tank,truck,medium,5.0,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tap dance,tap,dance,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
tap water,tap,water,medium,5.6,1.67,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
tape deck,tape,deck,medium,5.5,1.67,2,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
tape dispenser,tape,dispenser,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tape measure,tape,measure,high,5.5,2.07,1,1.0,concrete,neutral,household,24.5,1,4,early (1-20)
tape roll,tape,roll,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tartar sauce,tartar,sauce,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
tax break,tax,break,medium,5.2,1.6,2,0.7,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tax cut,tax,cut,medium,5.5,1.67,1,1.0,concrete,neutral,commerce,17.0,1,4,mid (21-50)
tax form,tax,form,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tax rate,tax,rate,medium,5.2,1.63,3,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tax refund,tax,refund,medium,5.4,1.63,3,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tax return,tax,return,medium,5.4,1.63,3,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
taxi cab,taxi,cab,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
taxi stand,taxi,stand,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tea bag,tea,bag,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
tea cup,tea,cup,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
tea leaf,tea,leaf,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
tea party,tea,party,medium,5.6,1.67,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
tea pot,tea,pot,medium,5.6,1.67,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tea set,tea,set,high,5.5,2.07,2,1.0,concrete,neutral,household,17.0,1,4,early (1-20)
tea spoon,tea,spoon,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
tea time,tea,time,medium,5.6,1.67,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
teacher desk,teacher,desk,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
team captain,team,captain,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
team mate,team,mate,medium,5.6,1.67,3,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
team meeting,team,meeting,medium,5.4,1.63,3,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
team member,team,member,medium,5.4,1.63,3,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
team player,team,player,medium,5.4,1.61,1,0.8,concrete,neutral,sports,20.0,1,4,mid (21-50)
team sport,team,sport,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
team work,team,work,medium,5.6,1.64,1,0.7,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis ball,tennis,ball,medium,5.6,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis court,tennis,court,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis match,tennis,match,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis player,tennis,player,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis racket,tennis,racket,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tent flap,tent,flap,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
tent pole,tent,pole,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tent stake,tent,stake,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
term paper,term,paper,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
test drive,test,drive,medium,5.5,1.67,1,1.0,concrete,neutral,commerce,21.5,1,4,mid (21-50)
test paper,test,paper,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
test question,test,question,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
test score,test,score,medium,5.6,1.67,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
text book,text,book,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
text message,text,message,medium,5.6,2.22,1,1.0,concrete,neutral,communication,20.0,1,4,early (1-20)
thank you,thank,you,high,6.0,2.23,1,0.8,concrete,neutral,social,20.0,1,4,early (1-20)
theme park,theme,park,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
theme song,theme,song,medium,5.4,1.63,1,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
think about,think,about,high,5.8,2.05,1,0.5,abstract,neutral,thought,20.0,1,4,early (1-20)
think back,think,back,medium,5.4,1.58,1,0.5,abstract,neutral,thought,20.0,1,4,mid (21-50)
think through,think,through,medium,5.4,1.58,1,0.5,abstract,neutral,thought,20.0,1,4,mid (21-50)
third base,third,base,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
third grade,third,grade,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
thrift store,thrift,store,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
throw around,throw,around,medium,5.2,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
throw away,throw,away,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
throw back,throw,back,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
