phrase,word1,word2,bigram_frequency,avg_zipf,PFS,CES_estimate,concreteness_score,abstraction_level,tone_tag,category_tag,difficulty_score,entropy,familiarity,level_tier
subway tunnel,subway,tunnel,medium,5.2,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
sugar bowl,sugar,bowl,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
sugar loaf,sugar,loaf,high,5.0,2.05,1,1.0,concrete,neutral,food,22.5,1,3,early (1-20)
suit jacket,suit,jacket,medium,5.2,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
summer break,summer,break,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
summer camp,summer,camp,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
summer day,summer,day,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
summer heat,summer,heat,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
summer rain,summer,rain,medium,5.2,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
summer school,summer,school,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
summer time,summer,time,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
summer vacation,summer,vacation,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
sun beam,sun,beam,medium,5.2,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun burn,sun,burn,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun flower,sun,flower,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sun glasses,sun,glasses,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
sun hat,sun,hat,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
sun shine,sun,shine,medium,5.6,2.22,3,1.0,concrete,neutral,weather,20.0,1,4,early (1-20)
sun tan,sun,tan,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
sunflower seed,sunflower,seed,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
sunny day,sunny,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
super market,super,market,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
supply room,supply,room,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
surge protector,surge,protector,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
surprise party,surprise,party,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
swap shop,swap,shop,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
sweet potato,sweet,potato,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
swim class,swim,class,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
swim meet,swim,meet,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swim race,swim,race,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swim team,swim,team,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swimming pool,swimming,pool,medium,5.8,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
swing set,swing,set,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tab key,tab,key,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,17.0,1,4,early (1-20)
table cloth,table,cloth,high,5.5,2.07,1,1.0,concrete,neutral,household,23.0,1,4,early (1-20)
table top,table,top,high,5.5,2.07,2,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
tag sale,tag,sale,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tail light,tail,light,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
talent show,talent,show,medium,5.4,1.63,1,1.0,concrete,neutral,performance,20.0,1,4,mid (21-50)
talk show,talk,show,medium,5.6,1.67,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
tall grass,tall,grass,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tank top,tank,top,medium,5.5,1.67,2,1.0,concrete,neutral,clothing,18.5,1,4,mid (21-50)
tank truck,tank,truck,medium,5.0,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tap dance,tap,dance,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
tap water,tap,water,medium,5.6,1.67,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
tape deck,tape,deck,medium,5.5,1.67,2,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
tape dispenser,tape,dispenser,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tape measure,tape,measure,high,5.5,2.07,1,1.0,concrete,neutral,household,24.5,1,4,early (1-20)
tape roll,tape,roll,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tartar sauce,tartar,sauce,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
tax break,tax,break,medium,5.2,1.6,2,0.7,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tax cut,tax,cut,medium,5.5,1.67,1,1.0,concrete,neutral,commerce,17.0,1,4,mid (21-50)
tax form,tax,form,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
taxi cab,taxi,cab,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
taxi stand,taxi,stand,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tea bag,tea,bag,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
tea cup,tea,cup,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
tea leaf,tea,leaf,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
tea party,tea,party,medium,5.6,1.67,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
tea pot,tea,pot,medium,5.6,1.67,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tea set,tea,set,high,5.5,2.07,2,1.0,concrete,neutral,household,17.0,1,4,early (1-20)
tea spoon,tea,spoon,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
tea time,tea,time,medium,5.6,1.67,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
teacher desk,teacher,desk,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
team captain,team,captain,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
team player,team,player,medium,5.4,1.61,1,0.8,concrete,neutral,sports,20.0,1,4,mid (21-50)
team sport,team,sport,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
team work,team,work,medium,5.6,1.64,1,0.7,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis ball,tennis,ball,medium,5.6,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis court,tennis,court,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis match,tennis,match,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis player,tennis,player,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tennis racket,tennis,racket,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tent flap,tent,flap,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
tent pole,tent,pole,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tent stake,tent,stake,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
term paper,term,paper,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
test drive,test,drive,medium,5.5,1.67,1,1.0,concrete,neutral,commerce,21.5,1,4,mid (21-50)
test paper,test,paper,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
test question,test,question,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
test score,test,score,medium,5.6,1.67,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
text book,text,book,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
text message,text,message,medium,5.6,2.22,1,1.0,concrete,neutral,communication,20.0,1,4,early (1-20)
thank you,thank,you,high,6.0,2.23,1,0.8,concrete,neutral,social,20.0,1,4,early (1-20)
theme park,theme,park,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
theme song,theme,song,medium,5.4,1.63,1,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
third base,third,base,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
third grade,third,grade,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
thrift store,thrift,store,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
throw pillow,throw,pillow,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
throw rug,throw,rug,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
thumb drive,thumb,drive,medium,5.4,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
thunder cloud,thunder,cloud,medium,5.2,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
thunder storm,thunder,storm,medium,5.6,1.67,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
ticket booth,ticket,booth,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
ticket holder,ticket,holder,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,26.0,1,4,early (1-20)
tie clip,tie,clip,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,18.5,1,4,mid (21-50)
time card,time,card,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
time clock,time,clock,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
time frame,time,frame,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
time zone,time,zone,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
tire iron,tire,iron,medium,5.0,1.63,1,1.0,concrete,neutral,tool,20.0,1,4,mid (21-50)
tire pump,tire,pump,medium,5.2,1.63,1,1.0,concrete,neutral,tool,20.0,1,4,mid (21-50)
toast bread,toast,bread,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
toilet brush,toilet,brush,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
toilet paper,toilet,paper,high,6.0,2.08,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
toilet seat,toilet,seat,medium,5.6,1.67,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
toll booth,toll,booth,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
toll road,toll,road,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tomato juice,tomato,juice,medium,5.4,1.63,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
tomato paste,tomato,paste,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
toner cartridge,toner,cartridge,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
tool belt,tool,belt,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
tool box,tool,box,high,5.5,2.07,2,1.0,concrete,neutral,household,18.5,1,4,early (1-20)
tool chest,tool,chest,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
tool kit,tool,kit,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
tool shed,tool,shed,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
top brand,top,brand,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
top hat,top,hat,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,17.0,1,4,mid (21-50)
tossed salad,tossed,salad,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
tote bag,tote,bag,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,18.5,1,4,early (1-20)
tour bus,tour,bus,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tour guide,tour,guide,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
tow bar,tow,bar,medium,5.5,1.67,1,1.0,concrete,neutral,transport,17.0,1,4,mid (21-50)
tow path,tow,path,medium,5.0,1.63,1,1.0,concrete,neutral,transport,19.5,1,3,mid (21-50)
tow truck,tow,truck,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
towel bar,towel,bar,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
towel hook,towel,hook,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
towel rack,towel,rack,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
tower crane,tower,crane,high,5.0,2.05,1,1.0,concrete,neutral,object_neutral,24.0,1,3,early (1-20)
town meet,town,meet,medium,5.0,1.63,2,1.0,concrete,neutral,civic,21.0,1,3,mid (21-50)
toy box,toy,box,high,6.5,2.08,1,1.0,concrete,neutral,household,15.0,1,5,early (1-20)
toy car,toy,car,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
toy plane,toy,plane,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
toy store,toy,store,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
toy train,toy,train,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
track meet,track,meet,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
track race,track,race,medium,5.2,1.63,2,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
track team,track,team,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
tracking number,tracking,number,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
trade mark,trade,mark,medium,5.4,1.61,1,0.8,concrete,neutral,commerce,20.0,1,4,mid (21-50)
trade route,trade,route,medium,5.0,1.63,1,1.0,concrete,neutral,commerce;trade,24.0,1,3,mid (21-50)
trade show,trade,show,medium,5.5,1.67,1,1.0,concrete,neutral,commerce,21.5,1,4,mid (21-50)
traffic cone,traffic,cone,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
traffic jam,traffic,jam,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
traffic lane,traffic,lane,medium,5.2,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
traffic light,traffic,light,high,5.8,2.22,2,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
traffic sign,traffic,sign,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
trail map,trail,map,medium,5.5,1.64,2,0.7,concrete,neutral,nature,25.0,2,4,mid (21-50)
trail mix,trail,mix,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
trailer park,trailer,park,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
train bridge,train,bridge,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
train car,train,car,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
train ride,train,ride,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
train set,train,set,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
train station,train,station,high,5.8,2.22,2,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
train ticket,train,ticket,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
train track,train,track,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
training manual,training,manual,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
trap door,trap,door,medium,5.2,1.63,1,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
trash bag,trash,bag,medium,5.8,1.67,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
trash bin,trash,bin,medium,5.6,1.67,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
trash can,trash,can,high,6.0,2.08,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
travel guide,travel,guide,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
treasure map,treasure,map,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
tree bark,tree,bark,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tree branch,tree,branch,medium,5.6,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tree house,tree,house,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
tree line,tree,line,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tree ring,tree,ring,medium,5.5,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tree root,tree,root,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tree top,tree,top,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
tree trunk,tree,trunk,medium,5.6,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
trial run,trial,run,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
trim tab,trim,tab,high,5.0,2.05,1,1.0,concrete,neutral,object_neutral,19.5,1,3,early (1-20)
triple jump,triple,jump,medium,5.0,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
truck bed,truck,bed,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
truck driver,truck,driver,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
truck stop,truck,stop,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
try on,try,on,medium,5.6,1.67,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
tug boat,tug,boat,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
tulip bulb,tulip,bulb,medium,5.0,1.63,1,1.0,concrete,neutral,nature,22.5,1,3,mid (21-50)
tuna fish,tuna,fish,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
tuna salad,tuna,salad,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
turkey burger,turkey,burger,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
turkey gravy,turkey,gravy,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
turkey sandwich,turkey,sandwich,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
turn signal,turn,signal,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
turtle neck,turtle,neck,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,23.0,1,4,mid (21-50)
used car,used,car,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
user account,user,account,medium,5.2,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
user guide,user,guide,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
user manual,user,manual,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
user name,user,name,medium,5.6,1.67,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
utility room,utility,room,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
vacuum bag,vacuum,bag,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
vacuum cleaner,vacuum,cleaner,medium,5.6,1.67,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
valley floor,valley,floor,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
vanilla bean,vanilla,bean,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
vanilla cake,vanilla,cake,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
vanilla frosting,vanilla,frosting,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
vanilla ice,vanilla,ice,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
vegetable garden,vegetable,garden,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
vegetable oil,vegetable,oil,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
vegetable soup,vegetable,soup,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
video clip,video,clip,medium,5.5,1.67,2,1.0,concrete,neutral,communication,21.5,1,4,mid (21-50)
video conference,video,conference,medium,5.2,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
video game,video,game,high,5.8,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
visitor badge,visitor,badge,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
visitor parking,visitor,parking,medium,5.0,1.63,1,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
voice mail,voice,mail,medium,5.6,1.67,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
volley ball,volley,ball,medium,5.6,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
voting booth,voting,booth,medium,5.2,1.63,1,1.0,concrete,neutral,civic,20.0,1,4,mid (21-50)
waffle batter,waffle,batter,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
waffle cone,waffle,cone,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
waffle iron,waffle,iron,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
wage earner,wage,earner,medium,5.0,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
waiting room,waiting,room,medium,5.6,1.67,1,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
wake call,wake,call,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
walk way,walk,way,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
wall art,wall,art,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
wall clock,wall,clock,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
wall mirror,wall,mirror,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
wall mount,wall,mount,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
wall paper,wall,paper,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
wall plug,wall,plug,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
wall shelf,wall,shelf,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
wall socket,wall,socket,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
walnut shell,walnut,shell,medium,5.0,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
warehouse floor,warehouse,floor,medium,5.2,1.63,1,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
warm breeze,warm,breeze,medium,5.2,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
warm day,warm,day,medium,5.2,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
warm front,warm,front,medium,5.0,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
warm summer,warm,summer,medium,5.2,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
warranty card,warranty,card,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
wash cloth,wash,cloth,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
